url,Prompt
https://image.lexica.art/sm2/56f1964f-a43b-4b12-b072-f11b2bcf59fd,webpage background hero image for real estate company modern minimalist illustration
https://image.lexica.art/sm2/0531ae61-27d1-4cd5-8c67-30862741a8b0,"90s anime vintage anime a horror a sadness melt devil bring shiba neck skeleton half cyborg neon green hair girl falling into a black swirl splash white hole ukiyo - e, radiant light, detailed and intricate environment trending, beautiful, stunning abstraction at birth by moebius art line style. by james jean and shusei nagaoka, acrylic on canvas, surrealism, neoclassicism, renaissance, hyper realistic, outline detail, line art, ultra detailed, cell shaded, 8k. minimalism"
https://image.lexica.art/sm2/21d6be75-1e8f-42c3-af89-76519280cf9f,"pen and ink, illustrated by hergé, Background space and earth. man alone forever. Sadness."
https://image.lexica.art/sm2/2869246a-7882-4204-b785-7b778fa42502,generate a photo of a home insurance policy
https://image.lexica.art/sm2/8e9bb05b-e70f-4c98-8f8c-c4225031a5a5,"pen and ink, illustrated by Hergé. A boy running away to escape the world and all of his problems."
https://image.lexica.art/sm2/151d62d9-54cc-4f9d-954a-27323a9c7a81,"Vintage 90's anime style environmental wide shot of a chaotic arcade at night; a woman wearing streetwear; by Hajime Sorayama, Greg Tocchini, Virgil Finlay, sci-fi. line art. Environmental arcade art."
https://image.lexica.art/sm2/dbb4b434-00cc-4812-be19-ddc719173999,"highly detailed portrait of a sewer emo punk woman student, blue eyes, sunglasses, tartan scarf, white hair by atey ghailan, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton, by kaethe butcher, gradient yellow, black, brown and magenta color scheme, grunge aesthetic!!! graffiti tag wall background"
https://image.lexica.art/sm2/31665f40-02e0-4bd7-acbc-842ebb0bdf87,"pretty chinese model with hallucination mushroom : : by martine johanna and simon stalenhag and chie yoshii and casey weldon and wlop : : ornate, dynamic, particulate, rich colors, intricate, elegant, highly detailed, vogue, harper's bazaar art, fashion magazine, smooth, sharp focus, 8 k, octane render,"
https://image.lexica.art/sm2/9861a2d8-f951-4401-ab96-ac81a5f2a95a,"Astonishing landscape artwork, Fusion between Cell-shading And Alcohol Ink, captivating, Lovely, enchanting, in the style of Jojos Bizarre adventure and Yuko Shimizu, stylized, anime Art, Skottie Young, Paul Cezanne, Pop art deco, Vibrant, sunrise"
https://image.lexica.art/sm2/9e1638ec-8331-4d5d-be56-08cd1396ae42,"a rabbit in 3 piece suit, sitting in a cafe. hyper realistic, ultra realistic, 8k"
https://image.lexica.art/sm2/8b57a481-03a9-4483-b20a-aa5dc2248707,"lofi Anime Girl is programming at a computer, cozy, by makoto shinkai and ghibli studio, dramatic lighting, highly detailed, incredible quality, trending on artstation, masterpiece, 8k. code on the screen."
https://image.lexica.art/sm2/b1936187-d3fa-49f7-b710-7c85823f691f,Hippie van mid century modern poster Japanese art clean pastel 35mm
https://image.lexica.art/sm2/73a8b4ba-03da-47a4-af74-67dfff1f940e,An astronaut in a tulip garden on a spring day
https://image.lexica.art/sm2/57e6e578-e4f7-436e-a5d6-9a3410f727e5,Robot paying no attention to a man
https://image.lexica.art/sm2/5bf030ba-e191-40cf-943d-c6ad6c60be73,Pokémon freeze in a fields with snow
https://image.lexica.art/sm2/5aa9ef92-47c8-4b4e-97c8-8a10dbf0456b,"Chinese New Year, flat design, illustration, black and white,"
https://image.lexica.art/sm2/4f0597a7-a0b2-451b-ba53-db329183945f,Darth Vader's Helmet on display
https://image.lexica.art/sm2/096cd2e9-b5b2-455e-8b55-737fda989336,"Lion, wearing the star of David necklace, funko realistic 3d render --q 5 --ar 1:1"
https://image.lexica.art/sm2/27a42e6b-d699-4caa-b52a-3e7dd0f47f16,"an owl coding late at night, with hoodie, macbook, ultra realistic, photorealistic, very detailed, 8k - Variations"
https://image.lexica.art/sm2/a3ada635-fa89-4047-b394-8571f129694f,"by Camille Pissaro ”small village, oil paint, thick paint, thick brush"
https://image.lexica.art/sm2/bf18eff7-0d5e-4925-912d-5add9a447e9f,Portrait of  lebron jamea
https://image.lexica.art/sm2/f4473cd9-57ba-41b9-ae8c-e1d88e54c1ee,"Vintage 90's anime style. cluttered starship interior; captain giving order; by Hajime Sorayama, Greg Tocchini, Virgil Finlay, sci-fi, colors, neon lights. line art."
https://image.lexica.art/sm2/21bf0ff0-146f-4188-9bdc-2cf618c0c67e,word sculpture of a cute fox reading a book
https://image.lexica.art/sm2/822ef249-d7fe-4a1e-b3a4-76486b60233b,detailed pixel art scene of tokyo street at night. city at night. 3d pixel art wallpaper. incredible pixel details. flowers. pixel art. lots of flowers in foreground. voxels.
https://image.lexica.art/sm2/f9a8bb43-479e-4d53-aa4f-59bb8f56fa04,Cute teddy bear reading newspaper in the bus
https://image.lexica.art/sm2/ce700e3e-d4ff-46ed-85aa-142b20ebd253,A cute robot artist painting on an easel. Concept art
https://image.lexica.art/sm2/31c2972e-9f3a-43a9-b7e4-2061d65b4557,"Ukiyo-e, woodblock print, mandalorian, full body image, wide angle photo, war propaganda, old timey, world war photo, world war, vintage poster, propaganda art, geo2099 style"
https://image.lexica.art/sm2/b5f1009f-01cc-4234-83c1-b1d19a137564,a man on royal chair with dog with attitude face over white palace
https://image.lexica.art/sm2/46d7ea26-2c78-481d-80fc-c7714e5fc351,cute terrarium with a little mushroom
https://image.lexica.art/sm2/7a16ef27-5afb-4cc1-9a40-4dd86886a08a,"21 savage ,style of Laurie Greasley, studio ghibli, akira toriyama, james gilleard, genshin impact, trending pixiv fanbox, acrylic palette knife, 4k, vibrant colors, devinart, trending on artstation, low details"
https://image.lexica.art/sm2/745e1db8-4308-4f62-9826-a104c81fead7,Eerie photograph of a destroyed computer screen sitting in a forest on the ground. Cinematic shot.
https://image.lexica.art/sm2/ef2f4920-d7cc-41b4-a8c9-a6d5fcab6fa4,"superb minimalism, landscape, summer, pixel art, sunny day, stunning landscape, minimalist."
https://image.lexica.art/sm2/501dcde6-e330-4f01-856e-9504b1fabb0d,"Detailed isometric bedroom, pixel art, unreal engine voxel render"
https://image.lexica.art/sm2/bbeaba39-8feb-4e64-92d0-3e56a21192a1,"chaotic stunning San Francisco, illustrated by Hergé, style of tin tin comics, pen and ink. Vintage 90's anime style,"
https://image.lexica.art/sm2/cd245bb5-c85a-453d-8c95-aa55c1132600,"black X-treme GN64 motorcycle Designed by (((( isamu noguchi))))+simon stalenhag,style of laurie greasley, studio ghibli, akira toriyama, james illeard,  8k resoultion,hyper realstic ,  dieter rams , teenage engineering,detailed render. smooth cam de leon eric zener dramatic, mark ryden and pixar and hayao miyazaki, An extremely complex and advanced chassis, natural dirt and debris detail, scuffs"
https://image.lexica.art/sm2/4b8fc74b-d164-41e6-bac4-4407d8f6c7b2,Paul atreides riding a sandworm in the impressionist style
https://image.lexica.art/sm2/cb08e93c-d059-4214-aade-6311e09cd535,super realistic Gucci Mexican gator skin  shoe 3d octane render
https://image.lexica.art/sm2/1c1a4f14-285c-4c45-8c76-47f4029e6178,"a Soviet girl sitting in a chair in front of a soviet computer in the communal factory, 8K, cinematic lighting, photographic, Eastman Kodak Color Negative film 5251 50T shot on panavision super ps . no arms"
https://image.lexica.art/sm2/8bfced94-bee1-47e2-bc85-35015aca0394,Retro computer mac designed by Dieter Rams. Intricate render. Cinematic product shot
https://image.lexica.art/sm2/354d658b-2afe-4d2d-aba6-bc6e29a53a5c,"a minion at the frontlines in the army at night with his platoon fighting, slava ukraine, key lighting, soft lights, foggy, by steve haris, by lisa yuskavage, by serov valentin, by tarkosvky, 8 k render, detailed, cute cartoon style, very cute adorable face"
https://image.lexica.art/sm2/c6731955-7d72-4fe7-8b3c-228a0e585c57,"""Spider-Man in a Jungle"" by Syd Mead, cold color palette, muted colors, detailed, 8k"
https://image.lexica.art/sm2/a6b98ab3-04f5-4520-b9a0-d8e423659abd,"on the ground simon stalenhag,white and black, 4k resoultion,hyper realstic"
https://image.lexica.art/sm2/0d496326-26dc-45b4-9d5f-886fae04e952,"photo of  a huge savage rabit monster in the space, style of laurie greasley, studio ghibli, akira toriyama, james gilleard, genshin impact, trending pixiv fanbox, acrylic palette knife, 4k, vibrant colors, devinart, trending on artstation, low details"
https://image.lexica.art/sm2/68446e53-b619-437e-bd3e-0b1ceb7594c1,a man wearing nike vintage shoes silhouette photoshot film grading
https://image.lexica.art/sm2/fbbd921b-af2d-47b1-8535-d89144cb545f,A cute and tiny sloth captain inside the Space Shuttle's control cockpit
https://image.lexica.art/sm2/1bbdcedf-59b5-4636-b1ca-d354b8816584,"clown working at the circus, low color contrast, 8k, looks like a photo."
https://image.lexica.art/sm2/1e97df77-89b6-473a-9c25-d8953bd154df,"""Stormtrooper Break Room"" by Syd Mead, cold color palette, muted colors, detailed, 8k"
https://image.lexica.art/sm2/15a49112-586d-42ff-b5e4-cdf22102d20e,people dressed up like mad max running after spaceships
https://image.lexica.art/sm2/c0254e34-3247-4aaf-ace6-bad858666a18,DMT. Entering the Fifth Dimension. Photorealistic. Masterpiece. She greeted me as I fell in and was laughing. Colors mainly green. In the matrix. Bones dancing.
https://image.lexica.art/sm2/0963af56-46a0-4e80-82b5-03d15b568623,"""Model doing groceries in a supermarket"" by Syd Mead, cold color palette, muted colors, detailed, 8k"
https://image.lexica.art/sm2/582fda80-e84b-44f5-ae24-99a2995447de,"hyperrealistic neo - rococo steampunk minimal nintendo console and controller. highly detailed digital art masterpiece, smooth cam de leon eric zener dramatic pearlescent soft light, ground angle hd 8 k, sharp focus"
https://image.lexica.art/sm2/0249d7b8-b0b2-4a08-85a0-cfadb543d5b3,"A firefighter cyborg ,style of Laurie Greasley, studio ghibli, akira toriyama, james gilleard, genshin impact, trending pixiv fanbox, acrylic palette knife, 4k, vibrant colors, devinart, trending on artstation, low details"
https://image.lexica.art/sm2/d7e203f8-84cd-499e-b3cf-876e5bef8ee2,A fragrant cup of coffee with a view of Paris
https://image.lexica.art/sm2/816580d7-1043-4e1f-a452-e7d7a8c234f2,"A ultradetailed beautiful panting of a stylish girl wearing streetwear in a convenience store, Oil painting, by Ilya Kuvshinov, Greg Rutkowski and Makoto Shinkai, heavenly beauty, barely clothed"
https://image.lexica.art/sm2/b7279997-adee-4f9d-aac5-0d75091de58d,"a highly detailed epic cinematic concept art CG render digital painting album artwork: a realistic imprint of the Inner Glow. volumetric lighting. by Greg Rutkowski, in the style of Francis Bacon and Syd Mead and Norman Rockwell and Beksinski, open ceiling, highly detailed, painted by Francis Bacon and Edward Hopper, painted by James Gilliard, surrealism, airbrush, Stark D, Wlop, Stanley Artgerm, very coherent, triadic colour scheme, art by Takato Yamamoto and James Jean."
https://image.lexica.art/sm2/dd0cbe09-a31f-48b5-8eb8-4c736ce109e5,"Paranormal possesed doll staring at your soul, crazy smile, eery lighting"
https://image.lexica.art/sm2/23c4196a-b511-40ae-9954-665205c16935,portrait of an anime character hyper realistic
https://image.lexica.art/sm2/cfbe6663-c08e-420f-bf5f-d759fcccecff,"Minimalism abstraction at birth. by james jean and salvador dali and shusei nagaoka, oil on canvas, surrealism, neoclassicism, renaissance, hyper realistic, ultra detailed, cell shaded, 8k. minimalism, lenoid afremov style"
https://image.lexica.art/sm2/70efb79c-915f-49a0-8c07-d9af98e190ff,"isometric clean game screenshot image of a cozy steampunk bedroom, robot character pixel art, unreal engine"
https://image.lexica.art/sm2/5dd4e3e8-33d1-450e-89da-77b2ddacb0cd,Batman en una Kawasaki Vulcan S
https://image.lexica.art/sm2/449cc600-15b0-4d0a-992c-318cf993f6a3,"a cartoonish chameleon eating icecream, similar cartoon look as mickey mouse"
https://image.lexica.art/sm2/7c65374f-bb93-49c5-b83f-8604fa2e7b48,"epic,dynamic pose,human girl character,cowboy shot,shiny skin,2D kawaii,pop manga,various color,World location: A picturesque countryside surrounded by rolling hills and green fields
Composition: A fleet of hot air balloons float serenely across a clear blue sky, with the largest and most brightly colored balloon in the center of the scene. People of all ages and backgrounds gaze up in awe at the balloons, pointing and smiling."
https://image.lexica.art/sm2/79adf761-f3b8-41e5-addb-67e677183729,"Steampunk Tesla car , wide aerial  view , Artstation, Octane render, Unreal Engine, by WLOP, 32k, Ultra-HD, Ray Tracing Reflections, Lumen Reflections, insanely detailed and intricate, hyper maximalist, elegant, ornate, hyper realistic, super detailed, perfect composition, beautiful detailed intricate insanely detailed octane render trending on artstation, 8 k artistic photography, photorealistic concept art, soft natural volumetric cinematic perfect light, chiaroscuro, award - winning photograph, masterpiece, oil on canvas, raphael, caravaggio, greg rutkowski, beeple, beksinski, giger"
https://image.lexica.art/sm2/0a16a5a6-ccc5-4247-8c04-4d14546171e9,"greg manchess portrait painting of armored bobba fett as overwatch character, medium shot, asymmetrical, profile picture, organic painting, sunny day, matte painting, bold shapes, hard edges, street art, trending on artstation, by huang guangjian and gil elvgren and sachin teng"
https://image.lexica.art/sm2/61ae08cf-d2f1-469b-8605-919d4d9d1b34,"a digital painting of a rabbit holding a glowing ball, cyberpunk art, inspired by tomasz alen kopera, fantasy art, skeleton warrior, textured detailed skeleton, in style the demon seated, beeple artwork, shaman witch, official fanart behance hd, detailed painting 4k, photo of ghost of anubis, wholesome techno - shaman lady, fantasy illustration"
https://image.lexica.art/sm2/d0c1e09e-b6fd-4080-aca5-44d98ac2bbd4,Portrait of Napoleon as a Cat
https://image.lexica.art/sm2/8da3f898-3fd5-4433-b0f1-1d311428e8f9,"""Female Floral Astronaut"" hand-drawn watercolor, muted tones, flowers everywhere"
https://image.lexica.art/sm2/8de31688-837c-4955-b6fa-7d3f9f18d3fb,abstract kawaii heat death of the universe
https://image.lexica.art/sm2/e4cf94fd-66c7-40ef-b6d9-f39d887c66bb,"portrait of a rusian evil cyberpunk robot made of rusty clocks,dark styled, dramatic,extremely detailed, trending on artstation, cinematic view, beautiful composition, ambient light, fog, phenomenal photography, wide angle, 8k, epic, photorealism,ray tracing,sharp focus,depth of field"
https://image.lexica.art/sm2/6b5c66c6-9280-419b-bdf9-f91d517944cd,"90's anime vintage anime screenshot joyful school girl Sailor Moon stay in front of post soviet city landscape on the background, deep bokeh, close-up, anime masterpiece"
https://image.lexica.art/sm2/3ffdd39a-82d8-4b2a-a0f0-1bad5cb89aaa,"overwhelmingly beautiful eagle framed with vector flowers, long shiny wavy flowing hair, polished, ultra detailed vector floral illustration mixed with hyper realism, muted pastel colors, vector floral details in background, muted colors, hyper detailed ultra intricate overwhelming realism in detailed complex scene with magical fantasy atmosphere, no signature, no watermark"
https://image.lexica.art/sm2/a6df92d3-fab3-403c-ba2f-508037e27963,peacock full color painting
https://image.lexica.art/sm2/84133cc4-93f2-45af-8b9f-67984cb3e8ac,"poster art by Tomokazu Matsuyama, featured on pixiv, space art, 2d game art, cosmic horror, official art"
https://image.lexica.art/sm2/06f48cfc-17ec-40e7-88ed-3e478a64fa62,"Many friendly alien race individuals. fantasy, sharp focus, digital art, hyper realistic, 8k, unreal engine, highly detailed, hd 4k, dramatic lighting, trending on artstation"
https://image.lexica.art/sm2/2bc1a7c2-7fd7-4ddb-afda-b9785ac1d8a2,"a WLOP 3d render of very very highly detailed mystic, enigmatic, strange portrait of a katy perry as a phantom warrior with galaxy, tattoos by Anna Dittmann, intricate, extremely detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, intimidating lighting, incredible art,"
https://image.lexica.art/sm2/600516ee-fddb-4e89-b63f-aeced1a77a49,"knight warrior helmet skyrim mask elder scrolls v nordic armor bethesda adam adamowicz illustration character design concept, unreal 5, daz, hyperrealistic, octane render, cosplay, rpg portrait, dynamic lighting, intricate detail, harvest fall vibrancy, cinematic volume inner glowing aura global illumination ray tracing hdr"
https://image.lexica.art/sm2/b50b5b62-caac-48be-a413-db0a2e7e7fca,vintage garage 1980  illustration
https://image.lexica.art/sm2/c29871eb-de81-4532-8e70-459876ce907a,"maximalist chaotic stunning japan, illustrated by Hergé, style of tin tin comics, pen and ink. Vintage 90's anime style;"
https://image.lexica.art/sm2/f81c8ddd-fffa-4c55-bddf-c5f1360ce40b,"a alone man. pen and ink, birds eye view, illustrated by hergé, Background space and earth"
https://image.lexica.art/sm2/c7b69d67-367b-4a39-9f8e-e3f0bd467f2f,"A lighthouse in the middle of the sea, with wild sea hitting into rocks, and sunset light reflecting into the sea,"
https://image.lexica.art/sm2/3d80c0e4-377b-42c4-8279-7f0d7470041c,"a Tabby Cat in Apex Legends  style, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha"
https://image.lexica.art/sm2/2cf2ee20-7995-4148-985a-0638209bb454,"Cute small humanoid dog sitting in front of laptop ,unreal engine, cozy indoor lighting, artstation, detailed, digital painting,cinematic,character design by mark ryden and pixar and hayao miyazaki, unreal 5, daz, hyperrealistic, octane render"
https://image.lexica.art/sm2/f1cb0bfb-8c51-4214-9ce4-5942c538a801,"pink balloons, white room, gold couch, floor to ceiling windows, high definition, detailed, white fur rug, modern"
https://image.lexica.art/sm2/cbb23fc0-2805-49b6-b6d4-be7996f111b5,"Wide angle little boy in messy cluttered house full of toys, chaotic cabin in background. vibrant, photorealistic, realistic, dramatic, dark, sharp focus, 8k."
https://image.lexica.art/sm2/d8308dde-d005-4494-b220-2c94023fe296,"daft punk in the style of a woodblock print, blueish --seed 140612"
https://image.lexica.art/sm2/54611515-1691-4296-bad8-980b4a97e188,"a japusa, realistic scifi cyberpunk power armor robot, detailed, centered, digital painting, artstation, concept art, donato giancola, Joseph Christian Leyendecker, WLOP, Boris Vallejo, Breathtaking, 8k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render, cinematic lighting, dramatic lighting, masterpiece"
https://image.lexica.art/sm2/1b6b69bb-ac78-428b-8bb5-6906e9275e43,"cat in a glass jar shaped as genie bottle, terrarium filled with flowering plants, highly detailed, digital art, sharp focus, hyperrealistic, high octane render, unreal engine"
https://image.lexica.art/sm2/f4494e4f-7582-420e-9844-e5a94a684836,"A spacepunk man in a psychedelic synthwave scene with moons, planets and stars in the background, symmetrical, graphic print, illustration, pen and ink, art nouveau, detailed lines"
https://image.lexica.art/sm2/e3290c8f-a3f2-4656-9e4f-d0f4401fa181,"hyperrealistic neo - rococo cinematic super expressive! yoruba goddess with exoskeleton armor, merging with tree in a forest, pink yellow flowers, highly detailed digital art masterpiece, smooth cam de leon eric zener dramatic pearlescent soft teal light, ground angle hd 8 k, sharp focus"
https://image.lexica.art/sm2/58cbdd48-2421-4b89-8222-30477c39c2f0,"A super cute teacup dog, showing his head, smiling happily, the dog is fluffy, flower white, the teacup is flower pot style, ceramic material, clean background solid color, super delicate image quality, Pixar style, super delicate details, shiny snow white fluffy, 16K, ultra clear"
https://image.lexica.art/sm2/02ae8bb9-0460-4a71-9c51-89b340cd9d72,"highly detailed, digital painting, atmospheric lighting, octane render, unreal engine, professional, eagle owl metal beak fantasy mystery sick"
https://image.lexica.art/sm2/018dd96a-8a06-472a-b4e9-971e0af9a7d0,"a highly detailed long shot photo, shi tzu with sunglasess, pixar style, intricate, concept art, smooth, sharp focus"
https://image.lexica.art/sm2/8461daab-5668-4971-9612-14ab1fca236b,"isometric render of a farm by a river, simple, solid shapes, james gilleard, atey ghailan"
https://image.lexica.art/sm2/90d0960f-1a9c-4f87-a263-987fc4ace64b,"Wide angle Environmental shot of Cyborg in a cluttered and messy shack , action shot, tattered torn shirt, porcelain cracked skin, (vibrant, photo realistic, realistic, dramatic, dark, sharp focus, 8k)."
https://image.lexica.art/sm2/2193b3e4-9d3f-49db-91fb-76455ab65bb1,"Cute bunny, shiny armor, style steampunk, ram-rabbit, 2 small broken ears, big blue eyes, black little ears, one black eye, krown"
https://image.lexica.art/sm2/71482815-2c2b-4c5b-ba57-06a07cbff111,"super rich happy pepe, luxury, blue crystals, greg rutkowski"
https://image.lexica.art/sm2/06c65fa2-dcac-4bfd-89b2-30ede35fc678,"medieval batman, medieval city at the back"
https://image.lexica.art/sm2/44250302-0fcb-4be6-84e5-00a500019f42,"Bunny in a jacket, character, detailed muzzle, 3d octane render, funko pop"
https://image.lexica.art/sm2/a94c9f89-ad96-4232-a89f-56d38e1cfd81,"Vintage anime screenshot from Akira, 90’s anime aesthetic. A cute helpful robot"
https://image.lexica.art/sm2/63c2079d-991f-4ac1-9402-2c5bf4faf124,"hyper -realistic girl in blue coat , left in the woods,weird,otherworldly, real, vintage photograph,film set, 85mm lens, f/2.8 aperture"
https://image.lexica.art/sm2/0648c0d2-3584-4806-ba8f-8ea63bb694dc,anthropomorphic bear in a bodyguard black suit
https://image.lexica.art/sm2/27a2b0bd-4dfd-435c-abd8-4e9bcee1eae7,Cyberpunk mosque
https://image.lexica.art/sm2/7223fb0e-1073-4279-a334-03192318448a,"molly millions, closeup portrait of a young beautiful cyberpunk woman, mirror eye implants, black hair in a rough bun, sunset, neuromancer, street samurai, cyberpunk city background, megacity, gorgeous view, depth, painted by seb mckinnon, high detail, digital art, painted by greg rutkowski, trending on artstation"
https://image.lexica.art/sm2/e0c5d35a-1536-4d70-93dd-35b69ea4b4b0,Portait of a sheep in baroque armor in front of woollen palace
https://image.lexica.art/sm2/ac6b296c-5ddc-4904-a656-ad530cf93bc6,"Cute and adorable cartoon anthropomorphic rabbit in delivery suit an anime nendoroid , fantasy, ears, dreamlike, surrealism, super cute, trending on artstation, furry, fur"
https://image.lexica.art/sm2/4e37dee3-063d-43a6-8ea0-8c81e2e1047d,"ultra-feminine, pink palette, abstract floral all-over print, intricate contrast seam detail, ornate stitching pattern, constrast side-stripe, group photo of laughing Hispanic supermodels with pigtails, form-fitting open-face hood, speedskating suit with hood, rubber catsuit, highly detailed, 8K, maximum upscaled, decorative accents"
https://image.lexica.art/sm2/36a32e3f-02f2-42a2-938f-11acd8327c8e,"Wide angle photo quality of Leonardo da Vinci painting Vitruvius man , in a messy studio in background. vibrant, photorealistic, realistic, dramatic, dark, sharp focus, 8k."
https://image.lexica.art/sm2/c9d6260f-bb08-4849-9c61-35fe4892fb03,"portrait of the most beautiful form of chaos, elegant, a brutalist designed, vivid colours, romanticism, by james jean, roby dwi antono, ross tran, francis bacon, michal mraz, adrian ghenie, petra cortright, gerhard richter, takato yamamoto, ashley wood, atmospheric, trending on artstation. 8 k masterpiece."
https://image.lexica.art/sm2/af3aa6ef-3707-4daa-b2e6-3d1b4d302e5d,"pen and ink, illustrated by hergé, Background space and earth. girl alone forever. Sadness."
https://image.lexica.art/sm2/9da3afaa-98ac-4aa5-9ce2-bb48985a7d8c,"maximalist chaotic buenos aires, birds eye view, illustrated by Hergé, style of tin tin comics, pen and ink"
https://image.lexica.art/sm2/7438e499-f43f-4cf7-acab-e800c1fa2910,"Cute small Fox sitting in a movie theater eating popcorn watching a movie ,unreal engine, cozy indoor lighting, artstation, detailed, digital painting,cinematic,character design by mark ryden and pixar and hayao miyazaki, unreal 5, daz, hyperrealistic, octane render"
https://image.lexica.art/sm2/839b6635-e7a6-40c3-afe3-d1b0770cbbf0,"Vintage 90's anime style. cluttered starship interior; alien from movie Alien art; by Hajime Sorayama, Greg Tocchini, Virgil Finlay, sci-fi, colors, neon lights. line art."
https://image.lexica.art/sm2/161d9dbf-4580-437e-b4d4-94ace70bfa39,a cute fluffy bunny grumpily working on her trip itinerary
https://image.lexica.art/sm2/39b4937e-adb4-4bdc-a4da-46b28b750b4a,"Detailed isometric room, pixel art, unreal engine voxel render"
https://image.lexica.art/sm2/0347e750-ef1a-4528-997a-d9ad449f1833,"Vintage 60's anime style. cluttered bedroom interior; inside a bedroom; by Hajime Sorayama, Greg Tocchini, Virgil Finlay, popart, colors, neon lights. line art."
https://image.lexica.art/sm2/7ff35bfa-4037-4281-b509-8c5309ec9785,pikachu deadlifting in a luxury gym
https://image.lexica.art/sm2/2fbc8adc-ab9c-422b-b442-c690962d599f,"Realistic detailed image of a a beautiful girl bending and dancing in flames, fighting a sorcerer and demons. Scene in the style of francis bacon, surreal, norman rockwell and james jean, greg hildebrandt, and mark brooks, triadic color scheme, by greg rutkowski, in the style of francis bacon and syd mead and edward hopper and norman rockwell and beksinski, open ceiling, highly detailed, painted by francis bacon, painted by james gilleard, surrealism, airbrush, ilya kuvshinov, wlop, stanley artgerm, very coherent, art lenoid afremov style"
https://image.lexica.art/sm2/bf2bc7d8-f930-4aba-9546-babc153cf196,"Cute small humanoid iron mansitting in front of laptop, unreal engine, cozy indoor lighting, artstation, detailed, digital painting, cinematic, character design by mark ryden and pixar and hayao miyazaki, unreal 5, daz, hyperrealistic, octane render"
https://image.lexica.art/sm2/40bb448e-7dea-4bc0-8f4a-8b3e31cec016,"poster of a giant 1950's vintage robot, retro sci-fi, by shepard fairey and moebius and wes anderson, detailed grainy noise dots, big display title, stylish typography, unreal engine, 8k --ar 2:3"
https://image.lexica.art/sm2/727bba17-5ee9-4a6c-8744-8e4f4ba4f0e4,"Vintage 90's anime style. cluttered starship interior; crew sleeping a starship; by Hajime Sorayama, Greg Tocchini, Virgil Finlay, sci-fi, colors, neon lights."
https://image.lexica.art/sm2/cb5ae2e6-275e-4015-b6f5-be768382a026,"Fantasy Portrait, custom character art, animals, dragons,  Dnd illustration, Dnd art, digital drawing, character drawing"
https://image.lexica.art/sm2/63f7b0d0-337c-4a79-8d47-b20219a3704a,"Portrait of an owl, steampunk, indigo blue, colorful, illustration, highly detailed, simple, smooth, and clean vector, no jagged lines, vector art, smooth, made all with grey colored gears inspired by future technology"
https://image.lexica.art/sm2/9f04670e-1a76-47e4-85a7-4d84b68fc4b5,"maximalist chaotic San Francisco, birds eye view, illustrated by Hergé, style of tin tin comics, pen and ink"
https://image.lexica.art/sm2/ad4934e9-518a-4730-8eda-c1887bf5fc3b,"plush rabbit with gun and sunglasses in front of bank robbing 8k, beautiful, at night"
https://image.lexica.art/sm2/1f7ccf72-60a8-4810-a5e1-d9b97b1ffa3b,"A sentient feline robot, wearing a hoodie sweater, working on a laptop in a room next to a window with a view of the city, inspired by Mario Feng and Luis Rollo, with intricate and elegant volumetric lighting, digitally painted scenery, highly detailed, on Artstation with sharp focus, as an illustration or concept art, rendered with Octane in 8K ultra HD resolution with perfect lighting."
https://image.lexica.art/sm2/39c6e66d-aca9-4ee6-9463-e349cc7a343c,"professional portrait of a firey fox, abstract beauty, approaching perfection, delicate face, dynamic, moonlight, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Carne Griffiths and Wadim Kashin"
https://image.lexica.art/sm2/1f83882a-5560-4fae-94b8-6ca0821281d4,"Designed by teenage engineering. futuristic international gameboy console. highly detailed digital art masterpiece, . detailed render. sleek. slim. minimalism. stunning design. designed by dieter rams."
https://image.lexica.art/sm2/309fbc75-f99e-479e-ac4c-81f1bea401e8,"Cute raccons sitting with friends in a movie theater eating popcorn and drinking soft drink watching a movie in the dark, surprised, open mouth, light in the face, big head and big eyes, unreal engine, cozy indoor lighting, artstation, detailed, digital painting,cinematic,character design by mark ryden and pixar and hayao miyazaki, unreal 5, daz, hyperrealistic, octane render"
https://image.lexica.art/sm2/cccd365f-4498-4eea-bd73-033bae27b563,Wizard's tower in fantasy landscape
https://image.lexica.art/sm2/881e88d6-758e-4b30-9596-f8c446e3101c,"israel ou coule le lait et le miel, aquarelle"
https://image.lexica.art/sm2/62ba99d1-e5ac-4d0c-939d-9db057414347,"""Extremely Ultrarealistic Photorealistic cute creature holding a flower, by James Jean and Android Jones: Jeff Koons: Erin Hanson: Joe Fenton: Dan Mumford: professional photography, natural lighting, volumetric lighting maximalist photoillustration 8k resolution concept art intricately detailed, complex, elegant, expansive, fantastical:"""
https://image.lexica.art/sm2/e625760b-a380-4553-b217-b4d2eb735922,"Kemono girl chibi,imagen detail,3d realist,costume boxing color green and brown,bunny,yellow gigant hair,expensive brown"
https://image.lexica.art/sm2/bceb7618-4e85-485c-a256-ea23d9cdac7b,pixel art tokyo. 3d pixel art 4k wallpaper. incredible pixel art details. flowers. pixel art. lots of flowers in foreground
